ID;Number of Threads;Execution time for reading image (ms);Task Execution time (ms);Execution time for retrieving result from tasks (ms);Total processor execution time (ms);Image name;Successful
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;22;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;24;0;45;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;23;0;44;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;20;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;22;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;26;0;47;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;20;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;20;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;20;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;25;0;46;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;26;0;47;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;28;0;49;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;24;0;46;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;26;0;47;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;25;0;46;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;24;0;46;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;27;0;47;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;24;0;45;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;23;0;44;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;26;0;47;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;24;0;46;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;23;0;44;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;26;0;47;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;26;0;47;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;20;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;20;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;24;0;45;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;22;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;21;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;21;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;28;0;49;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;28;0;49;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;27;0;48;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;22;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;20;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;20;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;26;0;49;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;24;0;46;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;25;0;46;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;24;0;45;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;24;0;45;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;26;0;47;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;23;0;44;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;23;0;44;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;20;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;22;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;23;0;44;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;22;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;23;0;44;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;22;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;28;0;49;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;24;0;45;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;25;0;46;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;25;0;46;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;22;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;24;0;45;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;27;0;48;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;22;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;22;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;22;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;26;0;47;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;23;0;44;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;22;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;22;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;26;0;47;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;21;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;26;0;47;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;28;0;49;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;26;0;48;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;28;0;49;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;21;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;25;0;46;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;29;0;50;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;25;0;47;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;26;0;47;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;20;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;25;0;46;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;24;0;45;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;22;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;27;0;47;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;27;0;48;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;23;0;44;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;25;0;46;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;21;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;22;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;21;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;24;0;45;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;21;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;23;0;45;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;24;0;46;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;19;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;20;0;42;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;22;19;0;41;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;23;0;44;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;26;0;47;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;19;0;40;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;20;22;0;43;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;26;0;47;3.harold_large.jpg;true
b08602bf-fb59-4e2e-9946-458f1f6f2ed7;6;21;26;0;47;3.harold_large.jpg;true
